country,region,dev_level,year,gdp_growth,gdp_level,inflation,policy_rate,unemployment,current_account,debt_to_gdp,fx_change,biz_confidence,fin_stress_idx,shock_event_x,equities,bonds,real_estate,commodities,cash,shock_event_y
Mexico,LatAm,emerging,1992,2.068,129.28,9.623,13.292,6.829,0.734,61.91,3.402,48.93,0.0,,1.38,-8.44,-15.83,-1.22,11.46,
Mexico,LatAm,emerging,1993,1.601,131.35,13.088,13.465,7.08,-1.765,66.6,-5.658,52.3,0.0,,-15.22,-15.47,-4.47,9.25,11.4,
Mexico,LatAm,emerging,1994,2.919,135.19,10.373,14.231,6.951,2.11,70.85,15.044,58.38,0.0,,5.01,-11.12,-16.83,15.47,11.63,
Mexico,LatAm,emerging,1995,3.279,139.62,7.847,13.633,7.074,3.419,77.72,3.522,52.09,0.0,,0.96,-8.82,-4.5,17.91,11.71,
Mexico,LatAm,emerging,1996,3.744,144.85,5.094,11.428,6.248,1.046,83.07,2.907,58.28,0.0,,-16.32,-2.62,-15.66,7.89,9.02,
Mexico,LatAm,emerging,1997,1.686,147.29,5.39,9.449,6.155,1.481,85.53,4.696,53.94,1.2,Asian Financial Crisis,-22.63,5.85,-5.42,2.19,7.76,Asian Financial Crisis
Mexico,LatAm,emerging,1998,0.742,148.38,6.624,8.652,6.706,0.247,88.69,-2.238,55.25,1.0,LTCM / Russia default,-17.48,0.06,-10.44,31.19,7.3,LTCM / Russia default
Mexico,LatAm,emerging,1999,-0.575,147.53,7.365,7.775,8.742,0.597,93.69,-4.984,46.68,0.0,,-1.99,-8.32,-8.3,11.2,6.5,
Mexico,LatAm,emerging,2000,1.507,149.75,10.734,9.123,6.798,0.678,102.66,-0.758,57.08,0.0,,-5.03,-5.45,7.13,12.9,8.1,
Mexico,LatAm,emerging,2001,-0.133,149.55,9.691,10.023,8.265,-1.533,106.25,3.984,51.54,0.9,Dot-com bust / 9-11,-0.96,1.44,-16.37,6.26,8.46,Dot-com bust / 9-11
Mexico,LatAm,emerging,2002,1.9,152.39,12.605,11.209,6.895,2.702,112.75,-6.744,48.89,0.7,Corporate scandals,2.16,-5.26,-9.32,24.56,9.36,Corporate scandals
Mexico,LatAm,emerging,2003,2.84,156.72,11.029,11.803,7.116,1.518,120.55,-11.016,55.83,0.0,,10.69,-3.43,-2.93,13.21,10.25,
Mexico,LatAm,emerging,2004,3.789,162.66,7.07,10.986,5.685,0.043,128.65,9.942,54.32,0.0,,-7.1,-3.52,-2.88,-10.5,9.48,
Mexico,LatAm,emerging,2005,4.298,169.65,8.074,11.39,6.05,0.607,137.13,5.04,54.5,0.0,,-10.69,-8.27,-5.01,-0.89,9.71,
Mexico,LatAm,emerging,2006,5.004,178.14,9.544,12.058,6.064,0.376,142.99,-0.307,52.88,0.0,,5.81,-12.56,-1.07,-0.49,10.94,
Mexico,LatAm,emerging,2007,4.481,186.12,7.598,10.949,6.476,1.008,148.28,-3.154,58.89,0.0,,4.23,-11.56,-12.05,27.09,9.18,
Mexico,LatAm,emerging,2008,1.776,189.42,6.565,10.515,7.546,-3.872,154.61,-19.782,45.67,3.0,Global Financial Crisis,-29.33,3.77,-18.19,17.01,9.22,Global Financial Crisis
Mexico,LatAm,emerging,2009,-0.478,188.52,9.839,10.459,8.385,3.989,160.76,4.667,49.49,2.5,GFC trough,-13.11,9.06,-30.68,-3.71,8.81,GFC trough
Mexico,LatAm,emerging,2010,1.367,191.1,9.786,10.745,7.005,0.152,169.32,-1.051,51.49,0.0,,24.98,3.15,1.87,-1.69,8.93,
Mexico,LatAm,emerging,2011,1.149,193.29,11.561,12.403,7.092,-1.337,178.1,6.119,54.29,0.6,Euro debt crisis,-17.45,-11.35,-1.64,7.1,10.51,Euro debt crisis
Mexico,LatAm,emerging,2012,0.185,193.65,10.021,11.669,7.774,3.209,183.43,-9.151,47.84,0.0,,2.69,-13.49,-11.64,-6.4,9.83,
Mexico,LatAm,emerging,2013,1.308,196.18,10.558,12.345,7.934,-3.526,194.21,-2.778,54.53,0.0,,-11.65,-9.91,-9.92,13.91,10.43,
Mexico,LatAm,emerging,2014,0.218,196.61,9.757,12.496,8.469,-3.171,203.48,-6.403,51.91,0.0,,-3.19,-9.23,-8.21,6.84,10.48,
Mexico,LatAm,emerging,2015,1.681,199.91,11.4,12.487,7.623,2.722,209.36,1.592,55.08,0.4,China slowdown,-15.01,-8.99,2.51,9.95,10.27,China slowdown
Mexico,LatAm,emerging,2016,1.775,203.46,7.998,12.904,6.513,-0.357,218.85,3.128,51.29,0.0,,6.65,-6.38,-9.88,0.34,11.35,
Mexico,LatAm,emerging,2017,1.335,206.18,7.896,13.253,8.476,-3.015,229.78,-5.852,55.44,0.0,,-12.97,3.45,-21.9,4.87,11.69,
Mexico,LatAm,emerging,2018,0.7,207.62,6.268,11.859,7.612,0.646,240.71,0.041,47.26,0.0,,-3.6,10.28,-13.82,12.16,10.65,
Mexico,LatAm,emerging,2019,2.223,212.24,6.208,12.175,6.534,-3.205,250.0,6.567,54.45,0.0,,-20.24,-10.42,-16.38,20.84,9.87,
Mexico,LatAm,emerging,2020,-1.747,208.53,4.246,12.182,8.359,-1.451,250.0,-22.4,43.15,2.8,COVID-19,-16.38,7.62,-6.87,20.99,10.46,COVID-19
Mexico,LatAm,emerging,2021,3.394,215.61,7.213,11.706,5.772,-0.28,250.0,2.217,58.08,0.2,COVID recovery / stimulus,17.18,-1.56,-11.5,-7.85,9.78,COVID recovery / stimulus
Mexico,LatAm,emerging,2022,3.943,224.11,10.614,12.976,5.88,-0.957,250.0,-3.167,55.85,1.0,Inflation / rate hike cycle,-3.41,-7.42,-28.62,7.46,11.04,Inflation / rate hike cycle
Mexico,LatAm,emerging,2023,2.108,228.83,7.188,12.916,7.389,-1.971,250.0,-2.87,53.01,0.4,Rates plateau,1.46,5.06,-11.18,-4.74,10.43,Rates plateau
Mexico,LatAm,emerging,2024,4.107,238.23,8.665,13.475,6.901,-1.408,250.0,-4.26,56.57,0.0,,9.0,-11.03,-2.85,31.28,10.99,
Argentina,LatAm,emerging,1985,-0.825,99.17,24.585,29.259,8.805,0.705,55.44,3.074,50.11,0.0,,-28.8,-15.38,-40.0,-14.35,24.61,
Argentina,LatAm,emerging,1986,-1.041,98.14,23.682,27.065,7.975,-1.485,62.4,-4.332,45.86,0.0,,-48.19,-17.97,-40.0,-23.88,22.92,
Argentina,LatAm,emerging,1987,-2.151,96.03,24.4,27.4,9.277,0.025,67.17,-2.92,41.8,0.8,Black Monday,-29.81,-19.34,-40.0,10.81,22.97,Black Monday
Argentina,LatAm,emerging,1988,-1.598,94.5,24.67,28.586,9.205,-1.975,76.77,3.301,43.59,0.0,,-36.77,-20.0,-40.0,27.4,24.32,
Argentina,LatAm,emerging,1989,0.321,94.8,24.415,27.413,8.067,0.434,84.53,-0.012,48.64,0.0,,-16.72,-20.0,-40.0,24.44,23.34,
Argentina,LatAm,emerging,1990,0.513,95.29,24.725,27.761,7.922,-2.309,91.68,-10.967,51.78,0.6,Gulf War / S&L crisis,-26.24,-20.0,-30.93,27.84,23.51,Gulf War / S&L crisis
Argentina,LatAm,emerging,1991,-1.77,93.6,25.213,28.158,9.186,-2.408,101.88,8.287,49.72,0.5,Recession,-49.4,-16.15,-40.0,50.85,23.75,Recession
Argentina,LatAm,emerging,1992,0.357,93.93,25.846,27.698,8.181,-0.316,113.36,-3.418,50.37,0.0,,-9.5,-20.0,-31.21,6.99,23.55,
Argentina,LatAm,emerging,1993,0.965,94.84,26.169,28.623,7.228,-2.687,128.05,12.096,53.75,0.0,,-20.25,-20.0,-35.99,11.0,24.35,
Argentina,LatAm,emerging,1994,-0.365,94.49,24.389,28.922,8.853,-2.426,141.03,1.163,51.68,0.0,,-18.76,-20.0,-40.0,13.82,24.65,
Argentina,LatAm,emerging,1995,-0.186,94.32,21.383,28.603,8.656,-0.165,155.99,-1.287,47.0,0.0,,-31.94,-20.0,-40.0,17.82,24.28,
Argentina,LatAm,emerging,1996,1.592,95.82,22.882,28.698,7.955,-2.11,169.84,1.425,52.29,0.0,,-9.63,-16.68,-40.0,5.38,24.15,
Argentina,LatAm,emerging,1997,1.994,97.73,23.155,27.683,7.036,0.341,187.34,2.519,53.97,1.2,Asian Financial Crisis,-7.03,-20.0,-40.0,21.87,23.44,Asian Financial Crisis
Argentina,LatAm,emerging,1998,1.9,99.58,22.979,26.996,7.195,-0.666,207.42,7.317,54.65,1.0,LTCM / Russia default,-41.13,-20.0,-40.0,5.8,23.34,LTCM / Russia default
Argentina,LatAm,emerging,1999,2.379,101.95,23.207,26.063,6.702,0.203,225.38,2.885,58.71,0.0,,-22.5,-20.0,-36.7,27.19,22.05,
Argentina,LatAm,emerging,2000,1.579,103.56,22.2,27.152,7.596,-0.782,245.05,0.326,54.04,0.0,,-15.34,-20.0,-31.57,16.34,23.06,
Argentina,LatAm,emerging,2001,1.176,104.78,27.95,28.711,6.569,-0.97,250.0,1.127,37.97,0.9,Dot-com bust / 9-11,-41.9,-20.0,-40.0,7.37,24.58,Dot-com bust / 9-11
Argentina,LatAm,emerging,2002,1.676,106.54,48.036,35.279,5.776,1.876,250.0,-18.661,54.13,0.7,Corporate scandals,-52.44,-20.0,-40.0,23.3,29.88,Corporate scandals
Argentina,LatAm,emerging,2003,3.263,110.01,47.67,39.353,5.438,1.384,250.0,-1.153,52.19,0.0,,-41.85,-20.0,-40.0,59.7,32.96,
Argentina,LatAm,emerging,2004,1.254,111.39,44.471,42.311,7.57,-2.861,250.0,-2.836,51.49,0.0,,-60.0,-20.0,-40.0,40.45,36.03,
Argentina,LatAm,emerging,2005,1.359,112.91,56.185,47.438,7.405,0.758,250.0,-10.677,54.26,0.0,,-38.18,-20.0,-40.0,27.24,40.29,
Argentina,LatAm,emerging,2006,2.846,116.12,57.405,52.028,6.253,1.046,250.0,-7.791,57.2,0.0,,-60.0,-20.0,-40.0,45.57,44.12,
Argentina,LatAm,emerging,2007,2.395,118.9,63.944,56.199,6.994,0.463,250.0,-14.341,61.67,0.0,,-51.81,-20.0,-40.0,52.66,47.39,
Argentina,LatAm,emerging,2008,-1.634,116.96,72.757,61.355,9.583,2.742,250.0,-19.658,38.86,3.0,Global Financial Crisis,-60.0,-20.0,-40.0,52.21,52.33,Global Financial Crisis
Argentina,LatAm,emerging,2009,-3.724,112.6,66.161,67.245,9.986,-0.794,250.0,-31.758,39.12,2.5,GFC trough,-60.0,-20.0,-40.0,13.35,57.63,GFC trough
Argentina,LatAm,emerging,2010,-1.449,110.97,60.408,69.548,9.231,0.861,250.0,-14.607,48.98,0.0,,-60.0,-20.0,-40.0,23.9,59.12,
Argentina,LatAm,emerging,2011,-4.62,105.85,54.709,69.797,10.079,2.073,250.0,-8.151,39.64,0.6,Euro debt crisis,-60.0,-20.0,-40.0,24.0,59.29,Euro debt crisis
Argentina,LatAm,emerging,2012,-2.82,102.86,55.274,70.434,8.555,-1.087,250.0,-15.759,36.48,0.0,,-60.0,-20.0,-40.0,21.75,60.01,
Argentina,LatAm,emerging,2013,-1.451,101.37,54.987,70.588,7.796,0.905,250.0,-17.905,49.78,0.0,,-60.0,-20.0,-40.0,18.78,60.39,
Argentina,LatAm,emerging,2014,0.455,101.83,56.06,71.896,8.033,1.737,250.0,-16.823,48.93,0.0,,-60.0,-20.0,-40.0,24.94,61.16,
Argentina,LatAm,emerging,2015,0.571,102.41,57.383,73.684,8.289,-1.745,250.0,-13.954,50.06,0.4,China slowdown,-60.0,-20.0,-40.0,41.86,62.72,China slowdown
Argentina,LatAm,emerging,2016,1.439,103.88,52.902,73.82,6.983,3.855,250.0,-7.708,52.14,0.0,,-60.0,-20.0,-40.0,34.56,63.51,
Argentina,LatAm,emerging,2017,3.687,107.72,57.259,75.595,6.449,-0.109,250.0,3.015,60.17,0.0,,-60.0,-20.0,-40.0,-8.39,64.58,
Argentina,LatAm,emerging,2018,3.53,111.52,52.425,74.562,6.096,-3.075,250.0,-10.817,58.66,0.0,,-60.0,-20.0,-40.0,14.73,63.51,
Argentina,LatAm,emerging,2019,5.396,117.53,50.347,73.253,5.99,2.253,250.0,-9.817,66.86,0.0,,-60.0,-20.0,-40.0,45.97,62.38,
Argentina,LatAm,emerging,2020,-0.52,116.92,47.328,71.401,8.363,-1.551,250.0,-42.425,45.2,2.8,COVID-19,-60.0,-20.0,-40.0,21.67,61.01,COVID-19
Argentina,LatAm,emerging,2021,4.376,122.04,52.385,70.761,5.737,-1.125,250.0,1.245,61.94,0.2,COVID recovery / stimulus,-60.0,-20.0,-40.0,2.82,60.41,COVID recovery / stimulus
Argentina,LatAm,emerging,2022,3.394,126.18,52.099,70.518,6.439,-0.538,250.0,-6.421,55.34,1.0,Inflation / rate hike cycle,-60.0,-20.0,-40.0,60.0,60.16,Inflation / rate hike cycle
Argentina,LatAm,emerging,2023,1.175,127.66,46.631,67.733,7.666,1.931,250.0,-8.445,50.52,0.4,Rates plateau,-60.0,-20.0,-40.0,25.02,57.82,Rates plateau
Argentina,LatAm,emerging,2024,0.175,127.89,45.135,65.818,7.825,-3.957,250.0,-9.894,50.33,0.0,,-60.0,-20.0,-40.0,9.99,55.92,
Chile,LatAm,emerging,1985,2.288,102.29,3.335,5.886,6.85,0.959,55.07,4.013,55.75,0.0,,9.68,-8.21,4.01,5.76,4.61,
Chile,LatAm,emerging,1986,4.451,106.84,4.708,6.029,6.279,2.146,58.03,-7.335,53.04,0.0,,8.68,-3.77,21.06,11.72,5.44,
Chile,LatAm,emerging,1987,3.609,110.7,6.337,6.467,6.764,2.63,62.55,5.476,49.8,0.8,Black Monday,5.2,-12.38,6.86,-1.24,5.4,Black Monday
Chile,LatAm,emerging,1988,4.286,115.44,4.755,5.231,5.713,2.649,65.17,10.013,55.89,0.0,,0.91,-1.77,15.49,22.4,4.92,
Chile,LatAm,emerging,1989,7.152,123.7,5.059,5.802,3.785,2.221,65.16,-3.403,62.78,0.0,,40.8,-15.02,0.58,-17.88,5.12,
Chile,LatAm,emerging,1990,6.794,132.1,7.491,6.499,4.578,-0.12,68.01,6.87,58.4,0.6,Gulf War / S&L crisis,7.27,-9.51,4.96,15.81,5.08,Gulf War / S&L crisis
Chile,LatAm,emerging,1991,7.265,141.7,8.855,7.536,4.782,3.412,73.42,4.628,58.16,0.5,Recession,0.5,-9.13,15.17,10.54,6.17,Recession
Chile,LatAm,emerging,1992,6.189,150.47,9.136,9.927,5.123,0.909,75.85,-3.03,57.25,0.0,,-14.48,-4.15,-5.46,-6.16,7.92,
Chile,LatAm,emerging,1993,5.804,159.2,11.645,10.965,5.124,-1.731,80.04,4.69,62.13,0.0,,-8.34,-16.42,-4.13,-5.92,9.38,
Chile,LatAm,emerging,1994,5.597,168.11,11.365,11.836,5.465,0.628,83.32,-1.371,58.35,0.0,,4.03,-0.01,-17.91,14.45,10.11,
Chile,LatAm,emerging,1995,4.845,176.25,9.507,13.592,6.933,-2.409,84.74,-6.288,55.75,0.0,,-9.97,-7.81,-2.76,12.36,11.97,
Chile,LatAm,emerging,1996,5.709,186.32,9.688,13.961,5.41,-1.384,88.09,-1.657,52.38,0.0,,-22.23,-13.4,3.44,24.89,12.03,
Chile,LatAm,emerging,1997,3.248,192.37,6.631,13.876,6.499,1.222,89.22,-8.057,53.65,1.2,Asian Financial Crisis,7.91,-12.42,-8.52,24.46,11.6,Asian Financial Crisis
Chile,LatAm,emerging,1998,-0.379,191.64,8.486,11.88,8.611,-1.777,96.72,14.845,40.71,1.0,LTCM / Russia default,19.0,-1.3,-33.37,14.37,9.88,LTCM / Russia default
Chile,LatAm,emerging,1999,1.551,194.61,4.073,11.134,7.121,0.26,99.66,4.031,47.59,0.0,,11.58,3.61,-13.72,29.95,9.75,
Chile,LatAm,emerging,2000,3.778,201.96,3.34,9.039,6.909,-0.135,107.04,6.455,52.33,0.0,,-3.48,-0.79,2.72,2.11,7.58,
Chile,LatAm,emerging,2001,2.656,207.33,3.702,9.599,6.891,0.353,111.02,-0.013,55.43,0.9,Dot-com bust / 9-11,-0.25,-4.36,-24.33,10.63,7.56,Dot-com bust / 9-11
Chile,LatAm,emerging,2002,2.482,212.47,3.015,8.235,6.482,-2.804,113.59,7.937,51.08,0.7,Corporate scandals,-10.33,-7.04,-16.68,13.15,6.93,Corporate scandals
Chile,LatAm,emerging,2003,3.832,220.61,-1.645,7.034,6.004,-0.963,117.19,-0.636,48.42,0.0,,6.38,-0.67,-2.57,10.74,5.96,
Chile,LatAm,emerging,2004,5.105,231.88,0.07,5.789,4.964,-2.94,120.15,9.396,56.99,0.0,,24.66,7.66,5.06,-21.52,4.69,
Chile,LatAm,emerging,2005,3.295,239.52,1.406,5.104,6.785,1.213,117.03,3.654,51.11,0.0,,9.94,-1.21,-2.7,7.54,5.07,
Chile,LatAm,emerging,2006,1.89,244.04,1.648,4.842,6.235,1.409,121.69,1.09,49.76,0.0,,2.1,3.5,-6.35,24.93,4.38,
Chile,LatAm,emerging,2007,1.367,247.38,4.27,3.633,7.849,-0.33,124.41,-8.472,51.27,0.0,,18.17,7.58,2.37,2.93,3.6,
Chile,LatAm,emerging,2008,-0.713,245.62,2.483,3.654,8.401,-1.288,130.0,-15.498,47.97,3.0,Global Financial Crisis,-1.23,-4.71,-1.24,-4.16,3.38,Global Financial Crisis
Chile,LatAm,emerging,2009,-0.482,244.43,3.106,3.19,7.923,-0.606,134.72,-13.085,50.8,2.5,GFC trough,-0.57,-3.54,-0.2,8.35,2.82,GFC trough
Chile,LatAm,emerging,2010,0.689,246.12,0.696,1.507,8.044,-0.119,138.88,-1.527,53.35,0.0,,16.97,13.09,12.33,5.86,1.63,
Chile,LatAm,emerging,2011,1.052,248.71,0.44,0.8,6.875,3.979,140.76,4.441,48.5,0.6,Euro debt crisis,36.4,10.57,11.13,11.66,0.76,Euro debt crisis
Chile,LatAm,emerging,2012,0.652,250.33,0.784,1.449,7.414,-1.741,143.49,3.61,55.74,0.0,,10.35,16.36,3.09,22.87,1.19,
Chile,LatAm,emerging,2013,2.038,255.43,2.815,2.256,6.404,-1.927,143.68,-6.155,54.93,0.0,,-5.41,1.05,5.17,15.56,1.94,
Chile,LatAm,emerging,2014,3.002,263.1,3.311,0.476,7.527,-1.789,149.09,-6.89,51.31,0.0,,5.07,7.98,23.27,31.17,0.48,
Chile,LatAm,emerging,2015,0.493,264.39,3.993,0.122,7.217,-2.745,152.59,3.709,55.25,0.4,China slowdown,9.68,5.57,5.88,8.87,0.05,China slowdown
Chile,LatAm,emerging,2016,0.672,266.17,4.532,-0.195,7.497,-1.038,155.23,5.075,53.81,0.0,,-4.95,1.66,8.87,3.79,0.0,
Chile,LatAm,emerging,2017,0.617,267.81,6.523,0.975,7.529,-1.417,156.38,8.105,51.69,0.0,,25.9,-5.57,7.28,-3.07,0.58,
Chile,LatAm,emerging,2018,1.798,272.63,5.594,3.841,7.754,-1.442,159.1,-1.399,52.68,0.0,,2.18,-2.13,10.7,13.04,2.95,
Chile,LatAm,emerging,2019,1.632,277.08,6.253,5.619,6.527,-2.256,162.32,-2.71,58.04,0.0,,21.92,2.91,-5.0,26.88,4.87,
Chile,LatAm,emerging,2020,-0.449,275.83,7.511,5.883,8.081,-2.903,169.16,-15.016,45.07,2.8,COVID-19,-12.67,1.82,-8.65,15.42,5.06,COVID-19
Chile,LatAm,emerging,2021,3.335,285.03,8.025,6.855,6.778,-2.94,175.13,-1.16,50.59,0.2,COVID recovery / stimulus,3.72,-15.31,6.01,4.11,6.06,COVID recovery / stimulus
Chile,LatAm,emerging,2022,-0.075,284.82,9.847,8.857,8.875,0.711,185.84,-1.819,50.77,1.0,Inflation / rate hike cycle,-1.17,-5.89,-1.14,12.48,7.58,Inflation / rate hike cycle
Chile,LatAm,emerging,2023,0.127,285.18,6.908,8.213,6.906,2.574,191.13,-4.73,45.82,0.4,Rates plateau,-4.88,7.27,-11.94,3.44,6.61,Rates plateau
Chile,LatAm,emerging,2024,0.975,287.96,9.954,10.631,6.682,-0.709,196.87,3.306,52.08,0.0,,5.77,-8.64,-12.56,2.46,9.06,
Colombia,LatAm,emerging,1985,2.736,102.74,5.645,7.093,7.439,1.094,53.58,-13.378,53.71,0.0,,-8.2,-13.18,4.58,-23.22,6.29,
Colombia,LatAm,emerging,1986,5.427,108.31,8.268,6.444,5.13,-2.403,58.41,0.391,55.45,0.0,,33.27,-8.08,16.65,10.07,5.96,
Colombia,LatAm,emerging,1987,4.586,113.28,2.612,5.166,5.725,1.691,56.14,-1.039,57.98,0.8,Black Monday,5.78,-11.15,4.91,32.63,4.55,Black Monday
Colombia,LatAm,emerging,1988,2.573,116.19,3.648,5.083,7.571,-0.46,57.88,4.83,49.7,0.0,,3.12,2.21,12.46,6.16,5.11,
Colombia,LatAm,emerging,1989,2.54,119.14,3.107,4.724,7.154,1.108,58.44,1.401,58.1,0.0,,3.8,6.25,11.46,-3.33,3.89,
Colombia,LatAm,emerging,1990,0.822,120.12,4.156,4.482,7.557,-3.261,63.86,-3.469,53.05,0.6,Gulf War / S&L crisis,15.74,2.44,4.47,-17.56,4.01,Gulf War / S&L crisis
Colombia,LatAm,emerging,1991,-0.454,119.58,3.342,5.123,8.724,0.417,68.55,-0.795,48.33,0.5,Recession,3.08,3.33,1.71,0.17,4.18,Recession
Colombia,LatAm,emerging,1992,-0.26,119.27,5.581,4.662,8.872,-0.632,71.63,3.769,49.7,0.0,,-0.05,-1.81,18.73,21.41,3.67,
Colombia,LatAm,emerging,1993,0.323,119.65,5.505,5.565,7.507,-0.252,74.75,4.321,50.16,0.0,,27.4,-2.03,0.59,21.29,4.14,
Colombia,LatAm,emerging,1994,3.287,123.59,5.191,5.58,6.271,-2.633,74.94,-2.561,58.1,0.0,,7.75,-4.73,6.41,13.94,4.72,
Colombia,LatAm,emerging,1995,3.301,127.67,4.284,6.56,7.125,2.511,75.72,-2.111,60.16,0.0,,7.73,4.54,5.24,8.56,5.62,
Colombia,LatAm,emerging,1996,3.64,132.31,3.992,6.947,6.684,-1.143,78.64,5.085,51.72,0.0,,31.26,0.16,-1.55,-20.77,5.47,
Colombia,LatAm,emerging,1997,2.98,136.25,2.288,5.482,6.229,0.954,80.52,-2.279,52.01,1.2,Asian Financial Crisis,-0.62,2.05,-2.94,11.53,4.49,Asian Financial Crisis
Colombia,LatAm,emerging,1998,1.253,137.96,3.62,6.098,7.334,-0.405,84.46,-9.578,51.4,1.0,LTCM / Russia default,-10.45,5.32,9.14,-10.0,5.26,LTCM / Russia default
Colombia,LatAm,emerging,1999,5.537,145.6,3.751,5.972,5.603,3.291,88.27,-10.253,59.6,0.0,,-7.19,-9.3,2.65,25.23,4.84,
Colombia,LatAm,emerging,2000,8.239,157.6,5.346,5.598,4.021,-2.561,91.74,-4.733,61.99,0.0,,13.27,-5.83,12.46,-2.13,5.35,
Colombia,LatAm,emerging,2001,4.95,165.4,4.172,6.882,5.577,-1.118,91.95,-8.96,51.52,0.9,Dot-com bust / 9-11,5.81,-0.86,-0.8,14.42,6.22,Dot-com bust / 9-11
Colombia,LatAm,emerging,2002,4.207,172.36,6.342,6.769,6.682,-1.435,94.15,-5.65,57.58,0.7,Corporate scandals,28.26,-7.37,10.83,17.08,6.05,Corporate scandals
Colombia,LatAm,emerging,2003,6.672,183.86,2.65,6.199,5.296,-2.894,97.03,6.962,59.77,0.0,,17.07,-2.45,16.1,22.25,5.74,
Colombia,LatAm,emerging,2004,6.664,196.11,6.742,8.469,4.637,-1.065,97.66,4.512,55.41,0.0,,17.0,-6.96,-15.62,-14.2,7.08,
Colombia,LatAm,emerging,2005,5.695,207.28,6.699,8.356,5.292,5.129,100.16,-2.537,61.18,0.0,,-0.67,-1.52,-7.65,2.2,6.96,
Colombia,LatAm,emerging,2006,5.559,218.8,9.338,9.377,5.096,-3.567,100.07,-10.33,59.08,0.0,,25.06,-11.69,4.2,13.94,8.24,
Colombia,LatAm,emerging,2007,3.535,226.54,11.081,10.378,6.111,-1.688,105.37,-5.697,52.09,0.0,,14.04,-9.29,-18.02,7.91,8.82,
Colombia,LatAm,emerging,2008,1.477,229.88,11.514,10.96,7.582,0.018,111.45,-8.889,44.37,3.0,Global Financial Crisis,-10.98,-9.89,-7.08,9.82,9.04,Global Financial Crisis
Colombia,LatAm,emerging,2009,1.175,232.58,9.374,11.784,7.78,2.294,115.61,4.075,46.78,2.5,GFC trough,-19.83,5.95,-11.74,24.45,9.7,GFC trough
Colombia,LatAm,emerging,2010,1.253,235.5,7.906,12.883,6.871,-1.884,124.92,2.401,58.15,0.0,,-13.71,-6.9,-11.41,6.64,10.8,
Colombia,LatAm,emerging,2011,0.999,237.85,8.125,11.95,7.572,-3.548,132.53,0.83,50.05,0.6,Euro debt crisis,-11.69,-7.16,-14.34,25.7,9.7,Euro debt crisis
Colombia,LatAm,emerging,2012,1.281,240.9,5.811,11.768,6.774,1.024,142.98,7.334,47.31,0.0,,0.13,5.9,-12.08,0.28,10.28,
Colombia,LatAm,emerging,2013,1.317,244.07,6.592,11.154,6.642,0.771,149.34,9.244,51.12,0.0,,-14.72,-2.08,-17.65,-19.44,9.44,
Colombia,LatAm,emerging,2014,3.389,252.34,3.839,9.401,6.666,2.167,152.63,0.619,50.7,0.0,,-10.27,-0.38,6.2,35.55,8.02,
Colombia,LatAm,emerging,2015,3.084,260.12,5.565,8.752,6.333,-2.26,156.45,8.771,53.83,0.4,China slowdown,15.83,0.09,-5.94,-20.55,7.93,China slowdown
Colombia,LatAm,emerging,2016,2.111,265.61,4.923,7.052,6.438,2.721,160.84,9.627,52.73,0.0,,-7.31,6.32,4.36,-6.67,6.09,
Colombia,LatAm,emerging,2017,2.54,272.36,6.32,5.093,6.833,-0.098,167.51,4.577,50.23,0.0,,34.81,5.06,0.52,-1.91,4.36,
Colombia,LatAm,emerging,2018,4.395,284.33,5.631,4.827,5.901,-0.406,173.69,1.664,56.9,0.0,,12.47,2.73,13.86,-16.51,4.24,
Colombia,LatAm,emerging,2019,5.377,299.62,7.791,6.511,6.021,1.217,177.81,5.509,57.41,0.0,,12.25,-6.47,8.04,28.17,5.83,
Colombia,LatAm,emerging,2020,1.073,302.83,10.496,8.899,7.459,-0.907,187.44,1.433,44.97,2.8,COVID-19,-20.51,-5.07,-15.78,-16.12,7.53,COVID-19
Colombia,LatAm,emerging,2021,5.003,317.98,10.853,9.475,5.563,0.531,192.54,2.913,60.61,0.2,COVID recovery / stimulus,30.45,-18.47,-1.14,10.69,8.14,COVID recovery / stimulus
Colombia,LatAm,emerging,2022,4.716,332.98,12.03,11.344,5.681,-2.471,201.12,-1.228,62.52,1.0,Inflation / rate hike cycle,-9.9,-17.73,-18.14,31.61,9.35,Inflation / rate hike cycle
Colombia,LatAm,emerging,2023,5.886,352.58,11.306,12.452,5.139,-2.007,205.43,-6.105,57.46,0.4,Rates plateau,-0.83,-0.51,-11.95,17.0,10.9,Rates plateau
Colombia,LatAm,emerging,2024,2.888,362.76,9.056,12.265,6.448,-1.323,213.44,7.553,56.11,0.0,,11.69,-12.84,-14.9,14.76,11.0,
Russia,EasternEurope,emerging,1985,2.328,102.33,8.863,9.896,6.452,-1.538,54.81,-2.058,50.6,0.0,,-7.64,-7.97,-1.94,19.29,8.62,
Russia,EasternEurope,emerging,1986,2.444,104.83,9.127,8.32,6.758,1.736,58.34,11.111,57.83,0.0,,-5.79,-8.57,-0.25,29.08,7.0,
Russia,EasternEurope,emerging,1987,3.922,108.94,14.814,10.556,6.121,1.947,59.98,-1.206,52.99,0.8,Black Monday,1.09,-18.56,8.68,15.26,9.3,Black Monday
Russia,EasternEurope,emerging,1988,4.169,113.48,12.347,10.764,6.122,-0.275,58.81,-8.282,53.51,0.0,,5.24,-10.73,-16.28,-20.09,9.52,
